system:index,oid,B1,B2,B3,B4,B5,B6,B7,sr_atmos_opacity
LT05_191023_19940808_6,153150140,743.0,818.0,645.0,3343.0,1334.0,2920.0,608.0,159.0
LT05_191023_19940808_7,153150160,466.0,632.0,416.0,1009.0,411.0,2920.0,182.0,254.0
LT05_191023_19940808_8,153160040,540.0,679.0,533.0,1683.0,684.0,2951.0,355.0,157.0
LT05_191023_19940808_9,153160050,566.0,634.0,497.0,580.0,4.0,2951.0,18.0,155.0
LT05_191023_19940808_10,153160060,523.0,621.0,449.0,1060.0,473.0,2938.0,228.0,173.0
LT05_191023_19940808_11,153170020,508.0,671.0,603.0,1056.0,531.0,2942.0,269.0,140.0
LT05_191023_19940808_12,153170080,562.0,827.0,728.0,1235.0,855.0,2947.0,478.0,104.0
LT05_191023_19940808_13,153170090,693.0,1048.0,978.0,1315.0,764.0,2924.0,929.0,91.0
LT05_191023_19940824_11,153170020,601.0,786.0,692.0,1141.0,762.0,2929.0,469.0,179.0
LT05_191023_19940824_12,153170080,625.0,801.0,703.0,1100.0,891.0,2869.0,560.0,160.0
LT05_191023_19940909_8,153160040,506.0,530.0,434.0,1071.0,392.0,2855.0,121.0,191.0
LT05_191023_19940925_5,153150060,769.0,746.0,647.0,1177.0,618.0,2869.0,315.0,359.0
LT05_191023_19940925_6,153150140,630.0,754.0,596.0,2367.0,1210.0,2865.0,496.0,337.0
LT05_191023_19940925_8,153160040,748.0,859.0,624.0,1378.0,617.0,2855.0,256.0,288.0
LT05_191023_19940925_9,153160050,644.0,716.0,512.0,857.0,323.0,2860.0,256.0,289.0
LT05_191023_19940925_10,153160060,797.0,842.0,669.0,1235.0,695.0,2869.0,313.0,293.0
LT05_191023_19941027_5,153150060,458.0,538.0,322.0,642.0,269.0,2792.0,304.0,48.0
LT05_191023_19941027_6,153150140,671.0,843.0,712.0,1830.0,1073.0,2797.0,471.0,22.0
LT05_191023_19941027_7,153150160,274.0,303.0,292.0,310.0,131.0,2792.0,125.0,145.0
LT05_191023_19941027_8,153160040,457.0,536.0,473.0,727.0,615.0,2792.0,219.0,48.0
LT05_191023_19941027_9,153160050,558.0,539.0,475.0,470.0,152.0,2792.0,136.0,48.0
LT05_191023_19941027_10,153160060,457.0,348.0,329.0,471.0,323.0,2786.0,300.0,27.0
LT05_191023_19941027_11,153170020,751.0,896.0,681.0,876.0,375.0,2792.0,214.0,39.0
LT05_191023_19950523_6,153150140,244.0,501.0,366.0,2704.0,1148.0,2846.0,435.0,93.0
LT05_191023_19950523_7,153150160,255.0,341.0,240.0,416.0,223.0,2846.0,170.0,61.0
LT05_191023_19950523_8,153160040,330.0,502.0,401.0,1153.0,538.0,2836.0,320.0,93.0
LT05_191023_19950523_9,153160050,230.0,267.0,179.0,381.0,197.0,2865.0,134.0,56.0
LT05_191023_19950523_10,153160060,249.0,349.0,246.0,1110.0,433.0,2874.0,170.0,48.0
LT05_191023_19950523_12,153170080,371.0,608.0,521.0,1221.0,590.0,2865.0,431.0,10.0
LT05_191023_19950523_13,153170090,336.0,517.0,481.0,648.0,822.0,2865.0,430.0,28.0
LT05_191023_19950710_7,153150160,260.0,330.0,262.0,1555.0,562.0,2924.0,296.0,186.0
LT05_191023_19950710_10,153160060,327.0,374.0,262.0,1597.0,759.0,2951.0,336.0,191.0
LT05_191023_19950710_11,153170020,293.0,426.0,341.0,1000.0,364.0,2942.0,136.0,162.0
LT05_191023_19950710_12,153170080,624.0,769.0,683.0,1592.0,814.0,2938.0,576.0,202.0
LT05_191023_19950710_13,153170090,532.0,951.0,899.0,1417.0,1396.0,2933.0,969.0,159.0
LT05_191023_19950726_5,153150060,339.0,460.0,364.0,1279.0,859.0,2942.0,463.0,74.0
LT05_191023_19950726_6,153150140,447.0,636.0,541.0,3446.0,1501.0,2902.0,622.0,65.0
LT05_191023_19950726_7,153150160,214.0,332.0,193.0,573.0,210.0,2915.0,142.0,48.0
LT05_191023_19950726_8,153160040,267.0,382.0,231.0,863.0,407.0,2920.0,143.0,49.0
LT05_191023_19950726_9,153160050,162.0,207.0,162.0,452.0,183.0,2911.0,143.0,48.0
LT05_191023_19950726_10,153160060,426.0,635.0,366.0,859.0,434.0,2924.0,221.0,56.0
LT05_191023_19950726_11,153170020,233.0,344.0,308.0,494.0,377.0,2929.0,182.0,14.0
LT05_191023_19950726_13,153170090,362.0,813.0,719.0,816.0,873.0,2915.0,496.0,9.0
LT05_191023_19950811_5,153150060,547.0,629.0,568.0,1513.0,861.0,2888.0,411.0,129.0
LT05_191023_19950811_6,153150140,454.0,564.0,478.0,2733.0,1225.0,2855.0,540.0,159.0
LT05_191023_19950811_7,153150160,519.0,609.0,515.0,1366.0,703.0,2821.0,364.0,150.0
LT05_191023_19950811_8,153160040,513.0,655.0,627.0,1100.0,675.0,2836.0,453.0,181.0
LT05_191023_19950811_10,153160060,608.0,764.0,561.0,1366.0,703.0,2860.0,408.0,129.0
LT05_191023_19950811_11,153170020,466.0,666.0,675.0,1001.0,848.0,2888.0,575.0,112.0
LT05_191023_19950811_12,153170080,551.0,737.0,655.0,1534.0,939.0,2879.0,618.0,58.0
LT05_191023_19950811_13,153170090,632.0,970.0,1024.0,1350.0,1110.0,2897.0,1076.0,15.0
LT05_191023_19950912_9,153160050,1251.0,1291.0,1025.0,1423.0,830.0,2860.0,504.0,285.0
LT05_191023_19960407_7,153150160,484.0,578.0,477.0,579.0,470.0,2750.0,304.0,24.0
LT05_191023_19960407_8,153160040,509.0,542.0,571.0,681.0,570.0,2766.0,444.0,9.0
LT05_191023_19960407_10,153160060,848.0,949.0,894.0,1002.0,567.0,2776.0,624.0,11.0
LT05_191023_19960407_11,153170020,711.0,837.0,765.0,671.0,404.0,2766.0,257.0,9.0
LT05_191023_19960423_5,153150060,627.0,676.0,677.0,906.0,701.0,2906.0,579.0,197.0
LT05_191023_19960423_6,153150140,622.0,707.0,702.0,1684.0,1646.0,2888.0,970.0,240.0
LT05_191023_19960423_7,153150160,331.0,441.0,334.0,412.0,455.0,2860.0,233.0,138.0
LT05_191023_19960423_9,153160050,449.0,486.0,368.0,409.0,215.0,2874.0,190.0,168.0
LT05_191023_19960423_10,153160060,400.0,504.0,423.0,553.0,575.0,2911.0,530.0,115.0
LT05_191023_19960423_11,153170020,522.0,637.0,491.0,413.0,424.0,2915.0,316.0,128.0
LT05_191023_19960423_12,153170080,476.0,699.0,540.0,597.0,693.0,2865.0,571.0,108.0
LT05_191023_19960423_13,153170090,542.0,744.0,729.0,858.0,867.0,2869.0,653.0,100.0
LT05_191023_19960525_10,153160060,416.0,560.0,436.0,1301.0,598.0,2869.0,206.0,288.0
LT05_191023_19960525_13,153170090,611.0,967.0,975.0,1462.0,983.0,2831.0,873.0,289.0
LT05_191023_19960610_9,153160050,758.0,691.0,508.0,916.0,181.0,2897.0,128.0,256.0
LT05_191023_19960728_5,153150060,548.0,698.0,507.0,1324.0,948.0,2883.0,547.0,276.0
LT05_191023_19960728_6,153150140,437.0,575.0,376.0,3748.0,1575.0,2883.0,626.0,224.0
LT05_191023_19960728_8,153160040,445.0,596.0,426.0,1627.0,684.0,2888.0,298.0,287.0
LT05_191023_19960728_12,153170080,649.0,876.0,799.0,1266.0,824.0,2906.0,460.0,284.0
LT05_191023_19960728_13,153170090,619.0,1058.0,1133.0,1653.0,1310.0,2897.0,1437.0,285.0
LT05_191023_19960829_6,153150140,339.0,372.0,235.0,1356.0,337.0,2869.0,68.0,154.0
LT05_191023_19960829_7,153150160,355.0,366.0,233.0,606.0,434.0,2869.0,162.0,149.0
LT05_191023_19960829_10,153160060,340.0,372.0,279.0,706.0,434.0,2874.0,209.0,146.0
LT05_191023_19960829_12,153170080,599.0,739.0,571.0,1444.0,763.0,2874.0,537.0,144.0
LT05_191023_19960914_7,153150160,490.0,428.0,267.0,364.0,264.0,2836.0,230.0,83.0
LT05_191023_19960914_10,153160060,194.0,276.0,184.0,591.0,215.0,2836.0,122.0,228.0
LT05_191023_19960914_11,153170020,343.0,405.0,295.0,585.0,233.0,2816.0,181.0,20.0
LT05_191023_19961016_11,153170020,434.0,553.0,424.0,653.0,317.0,2831.0,256.0,162.0
LT05_191023_19970410_11,153170020,532.0,560.0,467.0,569.0,570.0,2792.0,422.0,159.0
LT05_191023_19970512_5,153150060,417.0,508.0,367.0,1021.0,661.0,2911.0,407.0,192.0
LT05_191023_19970512_6,153150140,342.0,518.0,411.0,1918.0,934.0,2879.0,406.0,167.0
LT05_191023_19970512_7,153150160,226.0,307.0,175.0,369.0,248.0,2874.0,249.0,135.0
LT05_191023_19970512_9,153160050,253.0,352.0,209.0,328.0,195.0,2888.0,133.0,148.0
LT05_191023_19970512_10,153160060,269.0,394.0,244.0,815.0,358.0,2888.0,172.0,142.0
LT05_191023_19970512_11,153170020,347.0,417.0,297.0,684.0,245.0,2893.0,209.0,175.0
LT05_191023_19970512_12,153170080,360.0,512.0,441.0,811.0,465.0,2869.0,249.0,171.0
LT05_191023_19970512_13,153170090,479.0,801.0,777.0,1009.0,544.0,2860.0,715.0,212.0
LT05_191023_19970629_6,153150140,417.0,545.0,361.0,2749.0,1100.0,2911.0,473.0,321.0
LT05_191023_19970629_7,153150160,277.0,377.0,265.0,809.0,336.0,2920.0,201.0,288.0
LT05_191023_19970629_8,153160040,511.0,577.0,347.0,1350.0,470.0,2915.0,240.0,354.0
LT05_191023_19970629_12,153170080,573.0,762.0,643.0,1222.0,690.0,2920.0,582.0,190.0
LT05_191023_19970715_10,153160060,691.0,782.0,621.0,2271.0,1045.0,2860.0,548.0,218.0
LT05_191023_19970715_13,153170090,497.0,576.0,596.0,728.0,582.0,2897.0,355.0,287.0
LT05_191023_19970816_5,153150060,279.0,378.0,293.0,1385.0,661.0,2924.0,273.0,116.0
LT05_191023_19970816_6,153150140,250.0,374.0,289.0,2473.0,925.0,2902.0,358.0,122.0
LT05_191023_19970816_7,153150160,260.0,335.0,187.0,505.0,274.0,2897.0,106.0,91.0
LT05_191023_19970816_8,153160040,376.0,582.0,347.0,1164.0,454.0,2911.0,190.0,72.0
LT05_191023_19970816_9,153160050,242.0,290.0,147.0,330.0,187.0,2902.0,105.0,107.0
LT05_191023_19970816_10,153160060,304.0,441.0,199.0,899.0,393.0,2906.0,149.0,68.0
LT05_191023_19970816_11,153170020,254.0,318.0,212.0,601.0,307.0,2911.0,189.0,32.0
LT05_191023_19970816_12,153170080,372.0,623.0,600.0,899.0,597.0,2920.0,356.0,70.0
LT05_191023_19970816_13,153170090,398.0,636.0,610.0,772.0,568.0,2906.0,683.0,15.0
LT05_191023_19980429_5,153150060,640.0,702.0,575.0,1087.0,742.0,2883.0,506.0,429.0
LT05_191023_19980429_6,153150140,634.0,768.0,629.0,2304.0,1476.0,2855.0,630.0,389.0
LT05_191023_19980429_9,153160050,567.0,567.0,430.0,679.0,270.0,2869.0,129.0,386.0
LT05_191023_19980429_10,153160060,604.0,662.0,505.0,992.0,503.0,2865.0,295.0,385.0
LT05_191023_19980429_11,153170020,642.0,806.0,660.0,942.0,384.0,2874.0,169.0,386.0
LT05_191023_19980429_12,153170080,530.0,644.0,575.0,1521.0,765.0,2860.0,539.0,200.0
LT05_191023_19980429_13,153170090,495.0,668.0,555.0,829.0,962.0,2869.0,538.0,245.0
LT05_191023_19980515_6,153150140,374.0,405.0,317.0,1823.0,795.0,2846.0,239.0,288.0
LT05_191023_19980515_11,153170020,251.0,399.0,350.0,574.0,392.0,2874.0,201.0,193.0
LT05_191023_19980515_12,153170080,463.0,747.0,625.0,1250.0,765.0,2874.0,390.0,213.0
LT05_191023_19980531_5,153150060,484.0,594.0,427.0,1419.0,957.0,2929.0,430.0,420.0
LT05_191023_19980531_6,153150140,445.0,568.0,409.0,3630.0,1362.0,2897.0,506.0,372.0
LT05_191023_19980531_7,153150160,366.0,423.0,298.0,743.0,435.0,2902.0,157.0,370.0
LT05_191023_19980531_9,153160050,379.0,448.0,315.0,712.0,167.0,2906.0,44.0,342.0
LT05_191023_19980531_10,153160060,384.0,468.0,300.0,1570.0,520.0,2920.0,199.0,289.0
LT05_191023_19980531_11,153170020,330.0,432.0,307.0,961.0,413.0,2924.0,124.0,263.0
LT05_191023_19980531_12,153170080,485.0,682.0,574.0,1774.0,923.0,2920.0,579.0,303.0
LT05_191023_19980531_13,153170090,413.0,691.0,547.0,1041.0,998.0,2920.0,464.0,270.0
LT05_191023_19980702_5,153150060,350.0,433.0,410.0,1150.0,753.0,2897.0,421.0,289.0
LT05_191023_19980702_7,153150160,351.0,392.0,239.0,1301.0,617.0,2883.0,232.0,268.0
LT05_191023_19980702_8,153160040,357.0,468.0,336.0,1111.0,464.0,2893.0,309.0,212.0
LT05_191023_19980702_12,153170080,407.0,558.0,442.0,992.0,749.0,2888.0,713.0,191.0
LT05_191023_19980819_8,153160040,451.0,747.0,509.0,539.0,182.0,2879.0,61.0,147.0
LT05_191023_19980819_9,153160050,348.0,470.0,361.0,4050.0,1765.0,2869.0,611.0,233.0
LT05_191023_19980819_10,153160060,679.0,744.0,471.0,361.0,153.0,2883.0,103.0,136.0
LT05_191023_19980819_12,153170080,496.0,556.0,357.0,361.0,212.0,2874.0,102.0,143.0
LT05_191023_19980819_13,153170090,814.0,975.0,992.0,3168.0,2198.0,2911.0,1267.0,129.0
LT05_191023_19980904_5,153150060,358.0,471.0,356.0,1034.0,624.0,2893.0,345.0,163.0
LT05_191023_19980904_6,153150140,339.0,477.0,361.0,2861.0,1109.0,2879.0,437.0,150.0
LT05_191023_19980904_7,153150160,259.0,301.0,222.0,732.0,230.0,2874.0,66.0,166.0
LT05_191023_19980904_8,153160040,337.0,439.0,373.0,1180.0,624.0,2869.0,253.0,122.0
LT05_191023_19980904_9,153160050,296.0,324.0,198.0,451.0,136.0,2874.0,67.0,146.0
LT05_191023_19980904_10,153160060,311.0,370.0,235.0,448.0,297.0,2879.0,67.0,144.0
LT05_191023_19980904_12,153170080,411.0,574.0,521.0,1175.0,653.0,2879.0,253.0,44.0
LT05_191023_19980904_13,153170090,386.0,571.0,520.0,752.0,902.0,2874.0,702.0,35.0
LT05_191023_19981006_5,153150060,366.0,436.0,405.0,630.0,357.0,2807.0,215.0,63.0
LT05_191023_19981006_6,153150140,348.0,424.0,288.0,1923.0,940.0,2802.0,453.0,76.0
LT05_191023_19981006_7,153150160,267.0,236.0,144.0,323.0,189.0,2807.0,96.0,39.0
LT05_191023_19981006_8,153160040,356.0,316.0,257.0,697.0,316.0,2811.0,97.0,40.0
LT05_191023_19981006_9,153160050,285.0,244.0,201.0,266.0,109.0,2807.0,36.0,47.0
LT05_191023_19981006_10,153160060,190.0,227.0,241.0,441.0,271.0,2802.0,153.0,57.0
LT05_191023_19981006_11,153170020,255.0,226.0,242.0,258.0,229.0,2811.0,153.0,50.0
LT05_191023_19981006_12,153170080,453.0,584.0,468.0,573.0,646.0,2816.0,333.0,39.0
LT05_191023_19981006_13,153170090,500.0,571.0,460.0,807.0,764.0,2811.0,625.0,43.0
LT05_191023_19990502_5,153150060,583.0,641.0,611.0,1340.0,849.0,2841.0,522.0,266.0
LT05_191023_19990502_8,153160040,333.0,442.0,345.0,723.0,490.0,2821.0,286.0,191.0
LT05_191023_19990502_10,153160060,393.0,498.0,391.0,966.0,760.0,2826.0,440.0,155.0
LT05_191023_19990518_5,153150060,274.0,416.0,331.0,1157.0,473.0,2883.0,276.0,68.0
LT05_191023_19990518_6,153150140,251.0,427.0,275.0,2046.0,1060.0,2850.0,421.0,38.0
LT05_191023_19990518_7,153150160,163.0,259.0,174.0,667.0,268.0,2850.0,202.0,37.0
LT05_191023_19990518_8,153160040,152.0,303.0,208.0,1005.0,448.0,2865.0,275.0,43.0
LT05_191023_19990518_9,153160050,166.0,232.0,184.0,301.0,118.0,2865.0,23.0,23.0
LT05_191023_19990518_10,153160060,236.0,348.0,246.0,1003.0,523.0,2865.0,274.0,24.0
LT05_191023_19990518_11,153170020,157.0,268.0,215.0,557.0,193.0,2874.0,130.0,15.0
LT05_191023_19990518_12,153170080,286.0,516.0,443.0,1041.0,726.0,2883.0,383.0,10.0
LT05_191023_19990518_13,153170090,395.0,591.0,601.0,743.0,951.0,2865.0,1171.0,11.0
LT05_191023_19990705_5,153150060,349.0,468.0,375.0,1583.0,744.0,2960.0,508.0,193.0
LT05_191023_19990705_7,153150160,282.0,328.0,234.0,828.0,399.0,2933.0,167.0,116.0
LT05_191023_19990705_8,153160040,352.0,484.0,322.0,1301.0,637.0,2951.0,393.0,153.0
LT05_191023_19990705_9,153160050,279.0,365.0,227.0,395.0,108.0,2947.0,54.0,144.0
LT05_191023_19990705_11,153170020,292.0,377.0,338.0,866.0,347.0,2964.0,241.0,96.0
LT05_191023_19990705_12,153170080,339.0,502.0,405.0,792.0,793.0,2964.0,540.0,98.0
LT05_191023_19990705_13,153170090,467.0,696.0,723.0,1137.0,1077.0,2960.0,798.0,104.0
LT05_191023_19990806_5,153150060,675.0,831.0,605.0,1830.0,984.0,2942.0,467.0,422.0
LT05_191023_19990806_6,153150140,655.0,749.0,544.0,3464.0,1421.0,2915.0,507.0,366.0
LT05_191023_19990806_7,153150160,601.0,730.0,528.0,1314.0,474.0,2906.0,171.0,391.0
LT05_191023_19990806_8,153160040,742.0,858.0,669.0,1950.0,656.0,2929.0,298.0,345.0
LT05_191023_19990806_9,153160050,617.0,706.0,510.0,1007.0,302.0,2924.0,131.0,359.0
LT05_191023_19990806_10,153160060,779.0,898.0,626.0,1317.0,565.0,2938.0,297.0,346.0
LT05_191023_19990806_11,153170020,725.0,829.0,723.0,1174.0,472.0,2951.0,253.0,384.0
LT05_191023_19990806_12,153170080,707.0,925.0,802.0,2012.0,1490.0,2968.0,748.0,262.0
LT05_191023_19990907_6,153150140,531.0,607.0,414.0,3040.0,1093.0,2855.0,455.0,251.0
LT05_191023_19990907_7,153150160,502.0,518.0,347.0,1014.0,439.0,2869.0,162.0,191.0
LT05_191023_19990907_8,153160040,456.0,466.0,347.0,1126.0,510.0,2874.0,310.0,207.0
LT05_191023_19990907_9,153160050,383.0,508.0,244.0,550.0,167.0,2879.0,65.0,235.0
LT05_191023_19990907_10,153160060,564.0,576.0,394.0,965.0,575.0,2879.0,308.0,191.0
LT05_191023_19990907_11,153170020,398.0,431.0,367.0,664.0,340.0,2906.0,116.0,150.0
LT05_191023_19990907_12,153170080,574.0,761.0,671.0,1876.0,813.0,2865.0,405.0,146.0
LT05_191023_19990907_13,153170090,539.0,755.0,751.0,967.0,974.0,2883.0,545.0,143.0
LT05_191023_19990923_5,153150060,328.0,391.0,280.0,966.0,552.0,2879.0,249.0,96.0
LT05_191023_19990923_7,153150160,211.0,215.0,143.0,731.0,283.0,2874.0,85.0,73.0
LT05_191023_19990923_9,153160050,252.0,379.0,171.0,211.0,205.0,2869.0,82.0,117.0
LT05_191023_19990923_10,153160060,275.0,336.0,191.0,395.0,321.0,2883.0,194.0,77.0
LT05_191023_19990923_11,153170020,275.0,376.0,316.0,385.0,205.0,2883.0,82.0,98.0
LT05_191023_20000504_6,153150140,468.0,640.0,500.0,2523.0,1285.0,2821.0,637.0,248.0
LT05_191023_20000504_7,153150160,238.0,364.0,251.0,803.0,461.0,2874.0,209.0,139.0
LT05_191023_20000504_10,153160060,283.0,407.0,319.0,1124.0,461.0,2879.0,285.0,147.0
LT05_191023_20000504_11,153170020,486.0,663.0,594.0,1478.0,970.0,2888.0,552.0,157.0
LT05_191023_20000504_13,153170090,572.0,918.0,903.0,1402.0,1136.0,2860.0,823.0,208.0
LT05_191023_20000621_5,153150060,442.0,573.0,493.0,1514.0,1151.0,3023.0,648.0,223.0
LT05_191023_20000621_6,153150140,409.0,508.0,371.0,3209.0,1390.0,2977.0,498.0,272.0
LT05_191023_20000621_7,153150160,260.0,365.0,258.0,788.0,355.0,2964.0,196.0,289.0
LT05_191023_20000621_9,153160050,350.0,467.0,270.0,473.0,145.0,2981.0,47.0,271.0
LT05_191023_20000621_10,153160060,352.0,497.0,259.0,868.0,408.0,2994.0,196.0,289.0
LT05_191023_20000621_11,153170020,397.0,445.0,358.0,1187.0,541.0,3002.0,234.0,205.0
LT05_191023_20000621_12,153170080,456.0,745.0,631.0,1386.0,777.0,2990.0,568.0,190.0
LT05_191023_20000621_13,153170090,518.0,776.0,821.0,1109.0,671.0,2986.0,826.0,211.0
LT05_191023_20000808_10,153160060,528.0,649.0,432.0,1227.0,481.0,2883.0,257.0,264.0
LT05_191023_20000808_11,153170020,402.0,457.0,360.0,675.0,483.0,2911.0,258.0,159.0
LT05_191023_20000808_13,153170090,566.0,948.0,930.0,1265.0,538.0,2883.0,740.0,193.0
LT05_191023_20010726_6,153150140,326.0,462.0,331.0,3593.0,1223.0,2906.0,451.0,188.0
LT05_191023_20010726_7,153150160,292.0,366.0,255.0,987.0,302.0,2897.0,94.0,192.0
LT05_191023_20010726_8,153160040,391.0,550.0,400.0,1117.0,443.0,2874.0,213.0,192.0
LT05_191023_20010726_10,153160060,360.0,442.0,318.0,1033.0,527.0,2906.0,292.0,126.0
LT05_191023_20030630_7,153150160,290.0,392.0,240.0,840.0,440.0,2915.0,199.0,266.0
LT05_191023_20030630_11,153170020,408.0,474.0,377.0,1044.0,442.0,2947.0,200.0,175.0
LT05_191023_20030630_12,153170080,750.0,919.0,832.0,2273.0,1208.0,2955.0,726.0,247.0
LT05_191023_20030716_5,153150060,451.0,636.0,538.0,1916.0,1035.0,2924.0,519.0,267.0
LT05_191023_20030716_8,153160040,393.0,445.0,350.0,1666.0,730.0,2915.0,323.0,288.0
LT05_191023_20030716_10,153160060,389.0,533.0,305.0,1197.0,420.0,2915.0,202.0,383.0
LT05_191023_20030716_12,153170080,698.0,830.0,798.0,2091.0,1485.0,2924.0,1014.0,186.0
LT05_191023_20030801_5,153150060,400.0,547.0,430.0,1544.0,772.0,2947.0,465.0,245.0
LT05_191023_20030801_6,153150140,308.0,422.0,296.0,2822.0,1345.0,2924.0,505.0,211.0
LT05_191023_20030801_7,153150160,242.0,379.0,264.0,1101.0,253.0,2929.0,97.0,192.0
LT05_191023_20030801_8,153160040,336.0,398.0,313.0,1365.0,543.0,2920.0,261.0,171.0
LT05_191023_20030801_9,153160050,347.0,344.0,198.0,634.0,198.0,2920.0,138.0,191.0
LT05_191023_20030801_10,153160060,381.0,563.0,301.0,1016.0,483.0,2938.0,259.0,193.0
LT05_191023_20030801_11,153170020,293.0,370.0,294.0,766.0,428.0,2938.0,259.0,116.0
LT05_191023_20030801_12,153170080,449.0,607.0,552.0,900.0,599.0,2942.0,380.0,80.0
LT05_191023_20030801_13,153170090,483.0,699.0,795.0,1144.0,597.0,2933.0,577.0,45.0
LT05_191023_20030817_10,153160060,360.0,366.0,242.0,646.0,320.0,2915.0,140.0,220.0
LT05_191023_20030918_5,153150060,490.0,615.0,553.0,1170.0,920.0,2869.0,441.0,159.0
LT05_191023_20030918_6,153150140,459.0,553.0,505.0,2149.0,1319.0,2860.0,544.0,157.0
LT05_191023_20030918_10,153160060,448.0,566.0,423.0,946.0,586.0,2879.0,283.0,123.0
LT05_191023_20040531_5,153150060,505.0,717.0,672.0,1591.0,1126.0,2915.0,705.0,179.0
LT05_191023_20040531_9,153160050,274.0,379.0,235.0,595.0,253.0,2865.0,123.0,194.0
LT05_191023_20040531_10,153160060,345.0,386.0,244.0,1127.0,585.0,2883.0,268.0,166.0
LT05_191023_20040531_11,153170020,305.0,428.0,344.0,935.0,532.0,2879.0,267.0,153.0
LT05_191023_20040531_12,153170080,553.0,812.0,780.0,1464.0,814.0,2888.0,484.0,115.0
LT05_191023_20040531_13,153170090,432.0,690.0,810.0,1014.0,987.0,2897.0,946.0,109.0
LT05_191023_20040616_12,153170080,739.0,1014.0,939.0,1842.0,1077.0,2879.0,794.0,79.0
LT05_191023_20040616_13,153170090,550.0,827.0,756.0,921.0,952.0,2874.0,692.0,191.0
LT05_191023_20040702_10,153160060,660.0,772.0,541.0,2115.0,900.0,2860.0,490.0,285.0
LT05_191023_20040702_11,153170020,596.0,643.0,544.0,1286.0,611.0,2869.0,267.0,269.0
LT05_191023_20040904_5,153150060,506.0,556.0,550.0,1376.0,1077.0,2924.0,623.0,79.0
LT05_191023_20040904_6,153150140,278.0,350.0,224.0,2793.0,1140.0,2897.0,438.0,81.0
LT05_191023_20040904_7,153150160,191.0,293.0,139.0,417.0,237.0,2897.0,116.0,81.0
LT05_191023_20040904_8,153160040,211.0,272.0,203.0,903.0,306.0,2902.0,164.0,45.0
LT05_191023_20040904_9,153160050,202.0,264.0,156.0,239.0,49.0,2897.0,118.0,60.0
LT05_191023_20040904_10,153160060,195.0,261.0,195.0,895.0,496.0,2915.0,208.0,55.0
LT05_191023_20040904_11,153170020,180.0,269.0,202.0,383.0,305.0,2929.0,208.0,32.0
LT05_191023_20040904_12,153170080,423.0,614.0,556.0,1086.0,688.0,2906.0,527.0,49.0
LT05_191023_20040904_13,153170090,385.0,521.0,482.0,850.0,558.0,2902.0,434.0,22.0
LT05_191023_20040920_8,153160040,359.0,412.0,342.0,1068.0,522.0,2869.0,286.0,131.0
LT05_191023_20040920_9,153160050,381.0,285.0,242.0,352.0,301.0,2874.0,129.0,144.0
LT05_191023_20040920_12,153170080,674.0,881.0,714.0,846.0,592.0,2874.0,337.0,134.0
LT05_191023_20050416_5,153150060,738.0,767.0,665.0,1071.0,724.0,2860.0,535.0,319.0
LT05_191023_20050502_13,153170090,547.0,847.0,745.0,857.0,778.0,2850.0,610.0,238.0
LT05_191023_20050619_5,153150060,506.0,823.0,666.0,1738.0,1098.0,2920.0,775.0,133.0
LT05_191023_20050619_6,153150140,550.0,762.0,582.0,3070.0,1613.0,2865.0,851.0,201.0
LT05_191023_20050705_6,153150140,504.0,616.0,454.0,3643.0,1211.0,2920.0,462.0,329.0
LT05_191023_20050705_12,153170080,416.0,622.0,499.0,1040.0,571.0,2942.0,459.0,193.0
LT05_191023_20050705_13,153170090,481.0,850.0,748.0,1428.0,1120.0,2951.0,1502.0,247.0
LT05_191023_20050822_9,153160050,387.0,378.0,329.0,624.0,300.0,2893.0,316.0,216.0
LT05_191023_20050822_12,153170080,521.0,707.0,632.0,1126.0,693.0,2933.0,359.0,108.0
LT05_191023_20050907_5,153150060,454.0,552.0,463.0,1323.0,850.0,2951.0,667.0,116.0
LT05_191023_20050907_6,153150140,327.0,378.0,283.0,2379.0,1108.0,2924.0,390.0,145.0
LT05_191023_20050907_7,153150160,319.0,375.0,282.0,401.0,232.0,2920.0,159.0,136.0
LT05_191023_20050907_8,153160040,307.0,348.0,218.0,988.0,495.0,2929.0,161.0,110.0
LT05_191023_20050907_9,153160050,238.0,283.0,206.0,359.0,105.0,2933.0,114.0,135.0
LT05_191023_20050907_10,153160060,261.0,334.0,249.0,693.0,363.0,2947.0,160.0,124.0
LT05_191023_20050907_11,153170020,278.0,433.0,288.0,499.0,361.0,2942.0,296.0,122.0
LT05_191023_20050907_12,153170080,439.0,762.0,630.0,1032.0,557.0,2933.0,389.0,99.0
LT05_191023_20050907_13,153170090,629.0,856.0,1070.0,1404.0,1574.0,2938.0,1478.0,100.0
LT05_191023_20050923_5,153150060,382.0,484.0,355.0,1026.0,749.0,2893.0,447.0,113.0
LT05_191023_20050923_6,153150140,311.0,356.0,206.0,2606.0,968.0,2879.0,394.0,123.0
